tempo= 123
354.1796875 Z
354.4427083333333 O
354.4479166666667 Z
354.7291666666667 Z
355.0130208333333 oPD
355.234375 Z
355.5755208333333 Z
355.5833333333333 Y
355.859375 Z
356.1276041666667 Y
356.1640625 D
356.4244791666667 Z
356.6901041666667 Z
356.7005208333333 u
357.0286458333333 Z
357.2526041666667 Y
357.2630208333333 D
357.5208333333333 Z
357.7760416666667 Z
357.8046875 T
358.1041666666667 Z
358.3046875 r
358.3645833333333 W
358.375 D
358.578125 Z
358.8489583333333 W
358.8541666666667 r
358.859375 Z
359.1927083333333 Z
359.40625 E
359.4244791666667 QD
359.6536458333333 Z
359.9557291666667 W0
359.9869791666667 Z
360.2552083333333 Z
360.4739583333333 w
360.5052083333333 D
360.6901041666667 Z
360.9713541666667 W
361.0104166666667 Z
361.296875 L
361.546875 E
361.5546875 D
361.5572916666667 w
361.7890625 Z
362.0286458333333 (
362.0572916666667 Z
362.375 Z
362.640625 D
362.6432291666667 Y
362.7682291666667 Z
362.9270833333333 D
363.484375 D
363.6979166666667 Z
363.8854166666667 S
363.984375 Z
364.2447916666667 W
364.5234375 a
364.5520833333333 D
364.7994791666667 Z
365.0494791666667 a
365.0677083333333 Z
365.4635416666667 Z
365.6354166666667 D
365.6770833333333 P
365.8567708333333 Z
365.9869791666667 V
366.1328125 O
366.1614583333333 Z
366.1640625 r
366.4895833333333 Z
366.7135416666667 o
366.7239583333333 D
366.9114583333333 Z
367.2109375 O
367.2369791666667 Z
367.5625 Z
367.7916666666667 P
367.796875 D
367.8151041666667 o
367.9895833333333 Z
368.2734375 Z
368.2916666666667 Y
368.5703125 Z
368.8359375 D
369.125 Z
369.3880208333333 f
369.4114583333333 P
369.421875 T
369.4270833333333 O
369.65625 Z
369.9453125 D
369.9817708333333 O
370.0208333333333 Y
370.1848958333333 Z
370.4817708333333 SP
370.5651041666667 u
370.7291666666667 Z
371.0494791666667 a
371.0729166666667 OD
371.1015625 Y
371.2942708333333 Z
371.6328125 H
371.8776041666667 k
372.2213541666667 Z
372.5 Z
372.6119791666667 Y
372.7005208333333 S
372.9427083333333 h
372.9479166666667 D
373.2213541666667 Z
373.5703125 h
373.8125 J
374.2942708333333 Z
374.6432291666667 Z
375.03125 W
375.3880208333333 Y
375.7369791666667 a
376.1380208333333 H
376.4791666666667 D
376.6380208333333 Z
376.9010416666667 Z
377.0989583333333 Z
377.296875 Z
377.4921875 Z
377.8125 Z
378.0182291666667 Z
378.1588541666667 Z
378.484375 L
378.6744791666667 L
378.8671875 L
379.1458333333333 %
379.1536458333333 k
379.3828125 k
379.5651041666667 n
379.8072916666667 r
379.8177083333333 (
379.828125 k
380.0416666666667 k
380.1875 n
380.4557291666667 J
380.5234375 (
380.6484375 J
380.828125 B
381.0598958333333 7
381.1276041666667 H
381.3359375 H
381.4635416666667 V
381.7369791666667 YW
381.75 h
381.9557291666667 h
382.1041666666667 v
